time,site_id,ghi_wm2,ghi_b_wm2,poa_wm2,poa2_wm2,ref_cell1_wm2,ref_cell2_wm2,temp_amb_c,temp_amb1_c,temp_amb2_c,temp_mod_avg_c,temp_mod1_c,temp_mod2_c,temp_mod3_c,temp_mod4_c,temp_mod5_c,temp_mod6_c,ref_cell1_temp_c,ref_cell2_temp_c,wind_speed_ms,wind_speed_max_ms,wind_dir_deg,precip_mm,precip_dif_mm,ws_com_status,ws_com_quality,ws_num_fails,source,quality,dhi_wm2,dni_wm2
2024-01-07 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.2,,,,,,,,solcast_historic,0,0,0
2024-01-07 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.3,,,,,,,,solcast_historic,0,0,0
2024-01-07 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.4,,,,,,,,solcast_historic,0,0,0
2024-01-07 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.6,,,,,,,,solcast_historic,0,0,0
2024-01-07 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.1,,,,,,,,solcast_historic,0,0,0
2024-01-07 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.3,,,,,,,,solcast_historic,0,0,0
2024-01-07 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.5,,,,,,,,solcast_historic,0,0,0
2024-01-07 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,0,0
2024-01-07 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,5.8,,,,,,,,solcast_historic,0,0,0
2024-01-07 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10,,,,,,4,,,,,,,,,,,,5.8,,,,,,,,solcast_historic,0,10,0
2024-01-07 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,61,,,,,,4,,,,,,,,,,,,5.3,,,,,,,,solcast_historic,0,57,22
2024-01-07 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,69,,,,,,4,,,,,,,,,,,,5.3,,,,,,,,solcast_historic,0,65,25
2024-01-07 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,77,,,,,,4,,,,,,,,,,,,5.9,,,,,,,,solcast_historic,0,77,0
2024-01-07 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,85,,,,,,4,,,,,,,,,,,,5.9,,,,,,,,solcast_historic,0,85,0
2024-01-07 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,62,,,,,,4,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,62,0
2024-01-07 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,42,,,,,,4,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,42,0
2024-01-07 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16,,,,,,4,,,,,,,,,,,,5,,,,,,,,solcast_historic,0,16,0
2024-01-07 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,4.7,,,,,,,,solcast_historic,0,0,0
2024-01-07 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,4.8,,,,,,,,solcast_historic,0,0,0
2024-01-07 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,4.9,,,,,,,,solcast_historic,0,0,0
2024-01-07 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.9,,,,,,,,solcast_historic,0,0,0
2024-01-07 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.7,,,,,,,,solcast_historic,0,0,0
2024-01-07 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.2,,,,,,,,solcast_historic,0,0,0
2024-01-07 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,0,0
2024-01-08 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,3.9,,,,,,,,solcast_historic,0,0,0
2024-01-08 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.3,,,,,,,,solcast_historic,0,0,0
2024-01-08 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.5,,,,,,,,solcast_historic,0,0,0
2024-01-08 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.7,,,,,,,,solcast_historic,0,0,0
2024-01-08 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.2,,,,,,,,solcast_historic,0,0,0
2024-01-08 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.6,,,,,,,,solcast_historic,0,0,0
2024-01-08 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,0,0
2024-01-08 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.9,,,,,,,,solcast_historic,0,0,0
2024-01-08 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,0,0
2024-01-08 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6,,,,,,3,,,,,,,,,,,,6.3,,,,,,,,solcast_historic,0,6,0
2024-01-08 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11,,,,,,3,,,,,,,,,,,,6.3,,,,,,,,solcast_historic,0,11,0
2024-01-08 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,30,,,,,,3,,,,,,,,,,,,6.2,,,,,,,,solcast_historic,0,30,0
2024-01-08 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,27,,,,,,3,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,27,0
2024-01-08 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,32,,,,,,3,,,,,,,,,,,,7.5,,,,,,,,solcast_historic,0,32,0
2024-01-08 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,33,,,,,,3,,,,,,,,,,,,7.6,,,,,,,,solcast_historic,0,33,0
2024-01-08 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,28,,,,,,3,,,,,,,,,,,,7.2,,,,,,,,solcast_historic,0,28,0
2024-01-08 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13,,,,,,3,,,,,,,,,,,,7,,,,,,,,solcast_historic,0,13,0
2024-01-08 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,7.1,,,,,,,,solcast_historic,0,0,0
2024-01-08 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,7.3,,,,,,,,solcast_historic,0,0,0
2024-01-08 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,7.4,,,,,,,,solcast_historic,0,0,0
2024-01-08 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,7.3,,,,,,,,solcast_historic,0,0,0
2024-01-08 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,7.1,,,,,,,,solcast_historic,0,0,0
2024-01-08 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-08 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,0,0
2024-01-09 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,7,,,,,,,,solcast_historic,0,0,0
2024-01-09 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,7.2,,,,,,,,solcast_historic,0,0,0
2024-01-09 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,7.1,,,,,,,,solcast_historic,0,0,0
2024-01-09 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6.9,,,,,,,,solcast_historic,0,0,0
2024-01-09 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,0,0
2024-01-09 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,6.5,,,,,,,,solcast_historic,0,0,0
2024-01-09 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,6.4,,,,,,,,solcast_historic,0,0,0
2024-01-09 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,6.4,,,,,,,,solcast_historic,0,0,0
2024-01-09 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,6.5,,,,,,,,solcast_historic,0,0,0
2024-01-09 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,27,,,,,,1,,,,,,,,,,,,6.6,,,,,,,,solcast_historic,0,12,177
2024-01-09 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,120,,,,,,2,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,33,607
2024-01-09 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,201,,,,,,3,,,,,,,,,,,,7,,,,,,,,solcast_historic,0,43,733
2024-01-09 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,234,,,,,,3,,,,,,,,,,,,7.4,,,,,,,,solcast_historic,0,66,658
2024-01-09 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,238,,,,,,4,,,,,,,,,,,,7.4,,,,,,,,solcast_historic,0,62,692
2024-01-09 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,204,,,,,,4,,,,,,,,,,,,7.1,,,,,,,,solcast_historic,0,45,723
2024-01-09 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,126,,,,,,4,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,34,616
2024-01-09 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,31,,,,,,3,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,13,200
2024-01-09 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-09 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-09 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-09 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-09 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.9,,,,,,,,solcast_historic,0,0,0
2024-01-09 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.8,,,,,,,,solcast_historic,0,0,0
2024-01-09 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,0,0
2024-01-10 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.7,,,,,,,,solcast_historic,0,0,0
2024-01-10 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.6,,,,,,,,solcast_historic,0,0,0
2024-01-10 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.4,,,,,,,,solcast_historic,0,0,0
2024-01-10 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,6.2,,,,,,,,solcast_historic,0,0,0
2024-01-10 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6.1,,,,,,,,solcast_historic,0,0,0
2024-01-10 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,0,0
2024-01-10 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,0,0
2024-01-10 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,0,0
2024-01-10 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,5.9,,,,,,,,solcast_historic,0,0,0
2024-01-10 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,27,,,,,,3,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,12,163
2024-01-10 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,117,,,,,,3,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,35,565
2024-01-10 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,197,,,,,,4,,,,,,,,,,,,5.8,,,,,,,,solcast_historic,0,45,696
2024-01-10 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,240,,,,,,5,,,,,,,,,,,,6.1,,,,,,,,solcast_historic,0,54,724
2024-01-10 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,243,,,,,,5,,,,,,,,,,,,6.3,,,,,,,,solcast_historic,0,55,728
2024-01-10 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,205,,,,,,5,,,,,,,,,,,,6,,,,,,,,solcast_historic,0,46,714
2024-01-10 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,126,,,,,,4,,,,,,,,,,,,5.6,,,,,,,,solcast_historic,0,36,595
2024-01-10 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,33,,,,,,4,,,,,,,,,,,,5.4,,,,,,,,solcast_historic,0,14,203
2024-01-10 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.4,,,,,,,,solcast_historic,0,0,0
2024-01-10 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.5,,,,,,,,solcast_historic,0,0,0
2024-01-10 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.5,,,,,,,,solcast_historic,0,0,0
2024-01-10 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5.3,,,,,,,,solcast_historic,0,0,0
2024-01-10 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,5,,,,,,,,solcast_historic,0,0,0
2024-01-10 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.4,,,,,,,,solcast_historic,0,0,0
2024-01-10 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4,,,,,,,,solcast_historic,0,0,0
2024-01-11 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,0,0
2024-01-11 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,0,0
2024-01-11 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,3.9,,,,,,,,solcast_historic,0,0,0
2024-01-11 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.1,,,,,,,,solcast_historic,0,0,0
2024-01-11 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4,,,,,,,,solcast_historic,0,0,0
2024-01-11 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,0,0
2024-01-11 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,3.9,,,,,,,,solcast_historic,0,0,0
2024-01-11 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.1,,,,,,,,solcast_historic,0,0,0
2024-01-11 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,3.9,,,,,,,,solcast_historic,0,0,0
2024-01-11 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,24,,,,,,3,,,,,,,,,,,,3.7,,,,,,,,solcast_historic,0,16,88
2024-01-11 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,48,,,,,,4,,,,,,,,,,,,3.7,,,,,,,,solcast_historic,0,44,34
2024-01-11 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,53,,,,,,5,,,,,,,,,,,,4.5,,,,,,,,solcast_historic,0,53,0
2024-01-11 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,61,,,,,,5,,,,,,,,,,,,5.3,,,,,,,,solcast_historic,0,61,0
2024-01-11 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,57,,,,,,5,,,,,,,,,,,,5.2,,,,,,,,solcast_historic,0,57,0
2024-01-11 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,46,,,,,,6,,,,,,,,,,,,5.4,,,,,,,,solcast_historic,0,46,0
2024-01-11 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,31,,,,,,6,,,,,,,,,,,,5.4,,,,,,,,solcast_historic,0,31,0
2024-01-11 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16,,,,,,6,,,,,,,,,,,,5.1,,,,,,,,solcast_historic,0,16,0
2024-01-11 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5.2,,,,,,,,solcast_historic,0,0,0
2024-01-11 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5.4,,,,,,,,solcast_historic,0,0,0
2024-01-11 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,0,0
2024-01-11 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5.7,,,,,,,,solcast_historic,0,0,0
2024-01-11 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5.5,,,,,,,,solcast_historic,0,0,0
2024-01-11 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5,,,,,,,,solcast_historic,0,0,0
2024-01-11 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.7,,,,,,,,solcast_historic,0,0,0
2024-01-12 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.8,,,,,,,,solcast_historic,0,0,0
2024-01-12 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5,,,,,,,,solcast_historic,0,0,0
2024-01-12 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5.1,,,,,,,,solcast_historic,0,0,0
2024-01-12 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,5,,,,,,,,solcast_historic,0,0,0
2024-01-12 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.9,,,,,,,,solcast_historic,0,0,0
2024-01-12 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.8,,,,,,,,solcast_historic,0,0,0
2024-01-12 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.6,,,,,,,,solcast_historic,0,0,0
2024-01-12 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.5,,,,,,,,solcast_historic,0,0,0
2024-01-12 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,6,,,,,,,,,,,,4.3,,,,,,,,solcast_historic,0,0,0
2024-01-12 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,23,,,,,,5,,,,,,,,,,,,3.9,,,,,,,,solcast_historic,0,18,60
2024-01-12 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,52,,,,,,5,,,,,,,,,,,,4,,,,,,,,solcast_historic,0,51,14
2024-01-12 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,103,,,,,,6,,,,,,,,,,,,4.2,,,,,,,,solcast_historic,0,96,30
2024-01-12 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,79,,,,,,6,,,,,,,,,,,,4,,,,,,,,solcast_historic,0,79,0
2024-01-12 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,66,,,,,,6,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,66,0
2024-01-12 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,54,,,,,,6,,,,,,,,,,,,3.7,,,,,,,,solcast_historic,0,54,0
2024-01-12 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,48,,,,,,6,,,,,,,,,,,,3.5,,,,,,,,solcast_historic,0,48,0
2024-01-12 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,26,,,,,,5,,,,,,,,,,,,3.1,,,,,,,,solcast_historic,0,23,33
2024-01-12 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,2.6,,,,,,,,solcast_historic,0,0,0
2024-01-12 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,2.3,,,,,,,,solcast_historic,0,0,0
2024-01-12 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,2.2,,,,,,,,solcast_historic,0,0,0
2024-01-12 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,2.3,,,,,,,,solcast_historic,0,0,0
2024-01-12 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,5,,,,,,,,,,,,2.5,,,,,,,,solcast_historic,0,0,0
2024-01-12 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,2.7,,,,,,,,solcast_historic,0,0,0
2024-01-12 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,2.7,,,,,,,,solcast_historic,0,0,0
2024-01-13 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,2.8,,,,,,,,solcast_historic,0,0,0
2024-01-13 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,3,,,,,,,,solcast_historic,0,0,0
2024-01-13 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,4,,,,,,,,,,,,3.3,,,,,,,,solcast_historic,0,0,0
2024-01-13 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,0,0
2024-01-13 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,3,,,,,,,,,,,,4.2,,,,,,,,solcast_historic,0,0,0
2024-01-13 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.3,,,,,,,,solcast_historic,0,0,0
2024-01-13 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,2,,,,,,,,,,,,4.3,,,,,,,,solcast_historic,0,0,0
2024-01-13 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,4.4,,,,,,,,solcast_historic,0,0,0
2024-01-13 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,,,,,1,,,,,,,,,,,,4.2,,,,,,,,solcast_historic,0,0,0
2024-01-13 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,29,,,,,,1,,,,,,,,,,,,4,,,,,,,,solcast_historic,0,14,165
2024-01-13 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,121,,,,,,1,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,38,550
2024-01-13 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,200,,,,,,2,,,,,,,,,,,,3.7,,,,,,,,solcast_historic,0,49,674
2024-01-13 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,225,,,,,,3,,,,,,,,,,,,3.8,,,,,,,,solcast_historic,0,80,547
2024-01-13 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,212,,,,,,4,,,,,,,,,,,,3.6,,,,,,,,solcast_historic,0,97,428
