time,site_id,p_ac_kw,p_dc_kw,p_dc_stc_kw,poa_total_wm2,t_cell_c,tier_used,fit_quality,source,quality
2025-01-31 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,5.34583333333333,3,low,physics_sdm,0
2025-01-31 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,5.03416666666667,3,low,physics_sdm,0
2025-01-31 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.90333333333333,3,low,physics_sdm,0
2025-01-31 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.7475,3,low,physics_sdm,0
2025-01-31 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.59666666666667,3,low,physics_sdm,0
2025-01-31 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.43333333333333,3,low,physics_sdm,0
2025-02-01 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.41916666666667,3,low,physics_sdm,0
2025-02-01 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.61,3,low,physics_sdm,0
2025-02-01 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.49666666666667,3,low,physics_sdm,0
2025-02-01 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,4.465,3,low,physics_sdm,0
2025-02-01 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,4.11583333333333,3,low,physics_sdm,0
2025-02-01 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.166666666666667,3.27916166666667,3,low,physics_sdm,0
2025-02-01 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3.75833333333333,3,low,physics_sdm,0
2025-02-01 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3.83416666666667,3,low,physics_sdm,0
2025-02-01 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,51.94186815648699,53.688427879196276,28399.68,2.16666666666667,3.882565,3,low,physics_sdm,0
2025-02-01 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,784.2860410422674,810.6578766920884,28399.68,29.5,4.158385,3,low,physics_sdm,0
2025-02-01 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2074.3216718479457,2144.071313371768,28399.68,75.75,5.11393916666667,3,low,physics_sdm,0
2025-02-01 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11097.609452894383,11470.769648642223,28399.68,395.166666666667,9.666021666666671,3,low,physics_sdm,0
2025-02-01 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6952.563953155929,7186.345844357046,28399.68,249.333333333333,9.729146666666669,3,low,physics_sdm,0
2025-02-01 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5985.546184772407,6186.811835311665,28399.68,215,9.225616666666669,3,low,physics_sdm,0
2025-02-01 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5959.485466558301,6159.874818219735,28399.68,213.666666666667,8.56891,3,low,physics_sdm,0
2025-02-01 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8488.127904183852,8773.543559123109,28399.68,303.916666666667,10.3874508333333,3,low,physics_sdm,0
2025-02-01 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1924.6925268060686,1989.4108468285883,28399.68,70.4166666666667,4.95377916666667,3,low,physics_sdm,0
2025-02-01 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,162.50357722641766,167.96780508061727,28399.68,6.41666666666667,1.41602583333333,3,low,physics_sdm,0
2025-02-01 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.58333333333333,-0.515880833333333,3,low,physics_sdm,0
2025-02-01 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.25,-0.6475375,3,low,physics_sdm,0
2025-02-01 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.5,-0.170045,3,low,physics_sdm,0
2025-02-01 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2,-1.61006,3,low,physics_sdm,0
2025-02-01 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.25,-1.6550375,3,low,physics_sdm,0
2025-02-01 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.66666666666667,-1.00671666666667,3,low,physics_sdm,0
2025-02-02 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2,-1.2992266666666699,3,low,physics_sdm,0
2025-02-02 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.91666666666667,-1.93172416666667,3,low,physics_sdm,0
2025-02-02 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.41666666666667,-4.1325425000000005,3,low,physics_sdm,0
2025-02-02 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,-3.372525,3,low,physics_sdm,0
2025-02-02 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.25,-4.00587083333333,3,low,physics_sdm,0
2025-02-02 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.416666666666667,-1.39334583333333,3,low,physics_sdm,0
2025-02-02 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.16666666666667,-1.42420166666667,3,low,physics_sdm,0
2025-02-02 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.25,-0.816704166666667,3,low,physics_sdm,0
2025-02-02 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,601.6694424706413,621.9007443452339,28399.68,22.4166666666667,-1.4793275,3,low,physics_sdm,0
2025-02-02 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5773.022583842558,5967.14206935766,28399.68,201.833333333333,-0.27311166666666703,3,low,physics_sdm,0
2025-02-02 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9799.124510405663,10128.622789830764,28399.68,344.333333333333,4.614496666666669,3,low,physics_sdm,0
2025-02-02 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,12866.998511762333,13299.654905350244,28399.68,457.083333333333,9.2087125,3,low,physics_sdm,0
2025-02-02 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14199.959573959248,14677.437152956953,28399.68,507.666666666667,11.51523,3,low,physics_sdm,0
2025-02-02 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14580.472484558592,15070.744915709505,28399.68,524.333333333333,13.52573,3,low,physics_sdm,0
2025-02-02 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,12840.77825700005,13272.552987249459,28399.68,462.333333333333,13.8130366666667,3,low,physics_sdm,0
2025-02-02 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9714.319677236701,10040.966370626085,28399.68,348.166666666667,11.3846116666667,3,low,physics_sdm,0
2025-02-02 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5332.175047500628,5511.47091233827,28399.68,191.333333333333,8.00157333333333,3,low,physics_sdm,0
2025-02-02 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,636.457517713982,657.8585782670177,28399.68,24,2.70072,3,low,physics_sdm,0
2025-02-02 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2,-0.059226666666666594,3,low,physics_sdm,0
2025-02-02 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2.25,-2.25423416666667,3,low,physics_sdm,0
2025-02-02 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.58333333333333,-2.77921416666667,3,low,physics_sdm,0
2025-02-02 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,-2.97836083333333,3,low,physics_sdm,0
2025-02-02 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-2.03419666666667,3,low,physics_sdm,0
2025-02-02 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.58333333333333,-1.5100475,3,low,physics_sdm,0
2025-02-03 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-2.1000300000000003,3,low,physics_sdm,0
2025-02-03 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,-2.375025,3,low,physics_sdm,0
2025-02-03 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.25,-2.5925374999999997,3,low,physics_sdm,0
2025-02-03 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,-3.04419166666667,3,low,physics_sdm,0
2025-02-03 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-3.6558633333333304,3,low,physics_sdm,0
2025-02-03 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.08333333333333,-3.64836583333333,3,low,physics_sdm,0
2025-02-03 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-3.26169666666667,3,low,physics_sdm,0
2025-02-03 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.0833333333333333,-2.0941691666666697,3,low,physics_sdm,0
2025-02-03 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,143.93121196467888,148.7709388859534,28399.68,5.66666666666667,-0.61733,3,low,physics_sdm,0
2025-02-03 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,835.578394352033,863.674949607701,28399.68,31,0.67093,3,low,physics_sdm,0
2025-02-03 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1688.472162079566,1745.247506823029,28399.68,61.5833333333333,2.6418475,3,low,physics_sdm,0
2025-02-03 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2126.8659839364655,2198.3824425272983,28399.68,77.25,3.6289841666666702,3,low,physics_sdm,0
2025-02-03 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2959.949343487266,3059.4784610965835,28399.68,106.916666666667,5.04904083333333,3,low,physics_sdm,0
2025-02-03 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3003.6997923448084,3104.7000309310383,28399.68,108.916666666667,6.44910083333333,3,low,physics_sdm,0
2025-02-03 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2214.825722021888,2289.2998512012564,28399.68,81.1666666666667,6.89576833333333,3,low,physics_sdm,0
2025-02-03 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1163.7083996879958,1202.838417379123,28399.68,43.5,6.4471383333333305,3,low,physics_sdm,0
2025-02-03 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,830.5328764013858,858.4597747166015,28399.68,31.4166666666667,6.45510916666667,3,low,physics_sdm,0
2025-02-03 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,144.61221075700968,149.47483645154963,28399.68,5.83333333333333,5.86934166666667,3,low,physics_sdm,0
2025-02-03 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,5.64916666666667,3,low,physics_sdm,0
2025-02-03 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.0674611798348807e-43,3.170605412759526e-43,28399.68,0,5.84833333333333,3,low,physics_sdm,0
2025-02-03 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.166666666666667,5.8641616666666705,3,low,physics_sdm,0
2025-02-03 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.416666666666667,4.1499875,3,low,physics_sdm,0
2025-02-03 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,5.215,3,low,physics_sdm,0
2025-02-03 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.333333333333333,4.99665666666667,3,low,physics_sdm,0
2025-02-04 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,3.25914166666667,3,low,physics_sdm,0
2025-02-04 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,2.3958033333333297,3,low,physics_sdm,0
2025-02-04 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3.5825,3,low,physics_sdm,0
2025-02-04 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.5,3.53415166666667,3,low,physics_sdm,0
2025-02-04 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,2.3533033333333297,3,low,physics_sdm,0
2025-02-04 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,2.3491416666666702,3,low,physics_sdm,0
2025-02-04 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,2.17997,3,low,physics_sdm,0
2025-02-04 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,1.96330583333333,3,low,physics_sdm,0
2025-02-04 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,212.09380906153893,219.22552221492143,28399.68,8.33333333333333,2.83108333333333,3,low,physics_sdm,0
2025-02-04 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,809.8091470763778,837.0392042453656,28399.68,30.5,4.89008166666667,3,low,physics_sdm,0
2025-02-04 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1894.3562826776788,1958.0545380776998,28399.68,69.6666666666667,6.43542333333333,3,low,physics_sdm,0
2025-02-04 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2904.0113662900967,3001.6595539019013,28399.68,105.833333333333,7.7631749999999995,3,low,physics_sdm,0
2025-02-04 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3178.475506875191,3285.3526273361135,28399.68,115.916666666667,8.84681083333333,3,low,physics_sdm,0
2025-02-04 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3053.8686465071455,3156.5558267287906,28399.68,111.833333333333,9.803355,3,low,physics_sdm,0
2025-02-04 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2536.197615417674,2621.477963644168,28399.68,93.4166666666667,9.858635833333329,3,low,physics_sdm,0
2025-02-04 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3437.2924748185546,3552.8723876088125,28399.68,125.5,9.95209833333333,3,low,physics_sdm,0
2025-02-04 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2570.9555507814875,2657.4046442246163,28399.68,94.6666666666667,9.891173333333331,3,low,physics_sdm,0
2025-02-04 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,151.69676962211372,156.7976155733775,28399.68,6.16666666666667,8.38935166666667,3,low,physics_sdm,0
2025-02-04 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,7.6875,3,low,physics_sdm,0
2025-02-04 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,8.19333333333333,3,low,physics_sdm,0
2025-02-04 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.25,8.0249925,3,low,physics_sdm,0
2025-02-04 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,6.30580583333333,3,low,physics_sdm,0
2025-02-04 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.75,5.2033108333333296,3,low,physics_sdm,0
2025-02-04 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,4.80997,3,low,physics_sdm,0
2025-02-05 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,4.01247,3,low,physics_sdm,0
2025-02-05 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,3.48830333333333,3,low,physics_sdm,0
2025-02-05 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,3.22913666666667,3,low,physics_sdm,0
2025-02-05 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,2.40830333333333,3,low,physics_sdm,0
2025-02-05 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,1.53997,3,low,physics_sdm,0
2025-02-05 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,1.45330333333333,3,low,physics_sdm,0
2025-02-05 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.08333333333333,0.5574675,3,low,physics_sdm,0
2025-02-05 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.08333333333333,0.0958008333333333,3,low,physics_sdm,0
2025-02-05 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,367.9787340570619,380.3521210477135,28399.68,14,-0.452913333333333,3,low,physics_sdm,0
2025-02-05 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4654.776124007691,4811.294262167982,28399.68,164.916666666667,2.62328083333333,3,low,physics_sdm,0
2025-02-05 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9049.093015239829,9353.371277620618,28399.68,320.166666666667,6.6354383333333296,3,low,physics_sdm,0
2025-02-05 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11826.949840832121,12224.634309405103,28399.68,422.25,10.755167499999999,3,low,physics_sdm,0
2025-02-05 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13810.083407845488,14274.451292626436,28399.68,498.5,14.7716216666667,3,low,physics_sdm,0
2025-02-05 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,12558.374594137973,12980.653422899693,28399.68,452.25,13.8352341666667,3,low,physics_sdm,0
2025-02-05 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9560.163724501175,9881.62688122506,28399.68,344.083333333333,12.737822499999998,3,low,physics_sdm,0
2025-02-05 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5846.957105126437,6043.562659425265,28399.68,211.666666666667,11.65885,3,low,physics_sdm,0
2025-02-05 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1450.9732082457579,1499.7625847968172,28399.68,54,7.40912,3,low,physics_sdm,0
2025-02-05 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,252.06246760507665,260.53813798719324,28399.68,9.91666666666667,4.99696416666667,3,low,physics_sdm,0
2025-02-05 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,2.9833033333333296,3,low,physics_sdm,0
2025-02-05 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.58333333333333,0.108285833333333,3,low,physics_sdm,0
2025-02-05 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-1.6300299999999999,3,low,physics_sdm,0
2025-02-05 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.166666666666667,-0.349171666666667,3,low,physics_sdm,0
2025-02-05 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.33333333333333,0.17495999999999998,3,low,physics_sdm,0
2025-02-05 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2.16666666666667,-0.8875649999999999,3,low,physics_sdm,0
2025-02-06 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.58333333333333,-2.05671416666667,3,low,physics_sdm,0
2025-02-06 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,-2.35836333333333,3,low,physics_sdm,0
2025-02-06 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.83333333333333,-1.6700549999999998,3,low,physics_sdm,0
2025-02-06 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.83333333333333,-3.2608883333333303,3,low,physics_sdm,0
2025-02-06 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.08333333333333,-4.21669916666667,3,low,physics_sdm,0
2025-02-06 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.41666666666667,-3.17670916666667,3,low,physics_sdm,0
2025-02-06 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2,-2.77672666666667,3,low,physics_sdm,0
2025-02-06 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.91666666666667,-2.92339083333333,3,low,physics_sdm,0
2025-02-06 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,186.45599351055134,192.7256280054478,28399.68,7.25,-1.3572825,3,low,physics_sdm,0
2025-02-06 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2084.611457473881,2154.7070958932213,28399.68,74.9166666666667,-0.00441916666666666,3,low,physics_sdm,0
2025-02-06 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4324.103623882909,4469.502807515313,28399.68,153.75,3.22044583333333,3,low,physics_sdm,0
2025-02-06 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8222.02865938516,8498.496653416101,28399.68,291.083333333333,6.3512325,3,low,physics_sdm,0
2025-02-06 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8532.820668488317,8819.73913002274,28399.68,303.75,8.43744583333333,3,low,physics_sdm,0
2025-02-06 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7696.235669218947,7955.023728128176,28399.68,274.333333333333,8.309063333333329,3,low,physics_sdm,0
2025-02-06 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6323.444826879733,6536.072412975194,28399.68,226.75,9.047635833333329,3,low,physics_sdm,0
2025-02-06 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7121.511537066439,7360.974337633737,28399.68,255.083333333333,9.47681916666667,3,low,physics_sdm,0
2025-02-06 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2200.18987098954,2274.171865618729,28399.68,80.6666666666667,6.9732533333333295,3,low,physics_sdm,0
2025-02-06 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,379.08608013257947,391.832954715615,28399.68,14.6666666666667,4.65210666666667,3,low,physics_sdm,0
2025-02-06 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.5,2.83328833333333,3,low,physics_sdm,0
2025-02-06 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.75,2.93581083333333,3,low,physics_sdm,0
2025-02-06 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.41666666666667,2.3749575,3,low,physics_sdm,0
2025-02-06 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.91666666666667,1.9974425,3,low,physics_sdm,0
2025-02-06 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.91666666666667,1.7724425,3,low,physics_sdm,0
2025-02-06 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,1.9158058333333299,3,low,physics_sdm,0
2025-02-07 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,2.83080833333333,3,low,physics_sdm,0
2025-02-07 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.66666666666667,2.35828333333333,3,low,physics_sdm,0
2025-02-07 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,2.2599725,3,low,physics_sdm,0
2025-02-07 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.25,2.86832583333333,3,low,physics_sdm,0
2025-02-07 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.333333333333333,3.03999,3,low,physics_sdm,0
2025-02-07 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8.055294319695695e-44,8.326155825311224e-44,28399.68,0,3.38416666666667,3,low,physics_sdm,0
2025-02-07 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,3.52666666666667,3,low,physics_sdm,0
2025-02-07 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.722173899160208e-44,5.91458358355011e-44,28399.68,0,3.4525,3,low,physics_sdm,0
2025-02-07 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,56.21433387632524,58.104556443821785,28399.68,2.33333333333333,3.46423666666667,3,low,physics_sdm,0
2025-02-07 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,479.9006321975313,496.0374240544151,28399.68,18.3333333333333,3.52388333333333,3,low,physics_sdm,0
2025-02-07 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,742.4572947353096,767.4226271894609,28399.68,27.9166666666667,3.47167083333333,3,low,physics_sdm,0
2025-02-07 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1823.373647516862,1884.685092122744,28399.68,66.5833333333333,3.80283083333333,3,low,physics_sdm,0
2025-02-07 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1640.8892455995992,1696.06460157942,28399.68,60.1666666666667,4.034305,3,low,physics_sdm,0
2025-02-07 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4144.825369459517,4284.196272064558,28399.68,148.416666666667,5.2219525,3,low,physics_sdm,0
2025-02-07 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2175.35989150953,2248.506971192171,28399.68,79.1666666666667,4.484875,3,low,physics_sdm,0
2025-02-07 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2267.436765605621,2343.6799557170343,28399.68,82.5,4.827475,3,low,physics_sdm,0
2025-02-07 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1075.403578107563,1111.5643216819265,28399.68,40,4.0987,3,low,physics_sdm,0
